"","ACS_GEOID_Data","dissolve_yn","DissolvedArea","vegetation_class","vegetation_comment","dissolved_centroid_250m_buffer_impervious_250_mean","dissolved_centroid_500m_buffer_impervious_500m_mean","dissolved_centroid_1km_buffer_impervious_1km_mean","dissolved_parcel_250m_buffer_impervious_250m_mean","dissolved_parcel_500m_buffer_impervious_500m_mean","dissolved_parcel_1km_buffer_impervious_1km_mean","dissolved_centroid_250m_intersections_NUMPOINTS","dissolved_centroid_500m_intersections_NUMPOINTS","dissolved_centroid_1km_intersections_NUMPOINTS","dissolved_parcel_250m_intersections_NUMPOINTS","dissolved_parcel_500m_intersections_NUMPOINTS","dissolved_parcel_1km_intersections_NUMPOINTS","PropType","DistrictName","CurrentZoning","BldgQuality_lookup","TotalApprLandVal","TotalApprImpsVal","TotalBldgGrossSqFt","TotalBldgNetSqFt","YrBuiltAvg","EffYrAvg","Proportion_ForeignBorn_B99051e5","MedianHouseholdIncome_B19013e1","SiteName","in.sample","acres","TV_mean","SMV_mean","IMP_mean"
"306","15000US530330236012","N",29881.056640625,"LP","",77.8235294117647,72.5206896551724,63.6375358166189,76.9130434782609,71.9264112903226,63.1984998660595,10,28,107,10,28,108,"C","BELLEVUE","GC","AVERAGE/GOOD",2400000,125100,11512,11512,1978,1983,0.52992700729927,57625,NA,"N",0.68606906046875,0.048623211517909,0.18293800674825,0.648538158947586
"307","15000US530330236012","N",159553.797454834,"MC","",61.6915887850467,58.9553264604811,54.9102894812267,59.6174334140436,59.2623083131558,54.3225576420252,4,29,175,17,39,209,"C","BELLEVUE","O","GOOD",8167500,7611800,102786,65884,1990,1990,0.52992700729927,57625,NA,"N",3.66335518956299,0.092526725498637,0.29810410388865,0.525528232171043
"308","15000US530330236012","N",117943.922698975,"MC","original",37.1735159817352,43.4425287356322,48.8818468597648,38.728021978022,43.1831597222222,48.9073522106309,0,15,128,2,24,155,"C","BELLEVUE","O","GOOD",5233500,5598800,58300,44670,1984,1984,0.52992700729927,57625,NA,"N",2.70799246516847,0.185365151108009,0.353834197792681,0.375144747805343
"309","15000US530330236012","Y",455787.092376709,"MM","original",55.651376146789,49.2708571428571,51.4220946915352,51.3473053892216,48.3178571428571,51.7601870407482,1,6,139,2,34,165,"C","BELLEVUE","O","GOOD",22952100,11502300,234526,162739,1987.28571428571,1987.28571428571,0.52992700729927,57625,NA,"N",10.4648716409692,0.148821591182358,0.321670809955998,0.432699550741094
"310","15000US530330236012","N",50448.0228271484,"MM","original",53.303738317757,57.9851258581236,53.5223880597015,53.6319218241042,58.6733716475096,53.2800417972832,10,33,184,10,43,192,"C","BELLEVUE","O","AVERAGE",2250000,1435300,28616,17283,1988,1990,0.52992700729927,57625,NA,"N",1.15828660411133,0.101401951328683,0.310097140147176,0.51020797476381
"311","15000US530330236034","N",23235.9627990723,"MM","gravel, no canopy",58.6301369863014,40.0415704387991,40.3931232091691,55.6080586080586,38.210152284264,40.6799784133837,9,9,21,9,9,21,"C","BELLEVUE","O","LOW COST",752300,255000,2400,2400,1978,1983,0.452991452991453,51346,NA,"N",0.5334977058667,0.137597057251321,0.355977005245848,0.387732960053636
"312","15000US530330226051","N",1122319.97787476,"MM","gated",27.4474885844749,22.8772935779816,24.002004008016,24.6049204052098,21.9399416909621,25.3356421927568,0,0,0,0,0,6,"C","REDMOND","BP","AVERAGE",5531800,2247700,129180,129180,1969,1970,0.342818428184282,71847,NA,"N",25.7684666920045,0.288395710425807,0.430452936365166,0.182929277376829
"313","15000US530330226051","N",307174.231536865,"MD","",31.5642201834862,23.8173515981735,24.0505456634118,25.1647855530474,23.1728682170543,24.9387660069849,0,0,1,0,0,1,"C","REDMOND","BP","AVERAGE",4616400,526500,37408,37408,1984,1985,0.342818428184282,71847,NA,"N",7.05272035608642,0.280278597051305,0.444947691947025,0.182942868815299
"314","15000US530330226051","N",368532.680175781,"HH","",31.2663551401869,26.9484536082474,25.0571018651363,27.5836909871245,25.6124905944319,26.2553874369555,0,0,1,0,0,2,"C","REDMOND","BP","AVERAGE",5537500,1005500,34879,34879,1984,1987,0.342818428184282,71847,NA,"N",8.46151033683593,0.277360311028548,0.419210971093173,0.203936601634541
"315","15000US530330232011","N",29386.4843139648,"MM","sycamores",54.9166666666667,39.744,40.5859890898651,54.1696750902527,38.4939271255061,41.0690488984417,9,9,21,9,9,27,"C","BELLEVUE","O","AVERAGE/GOOD",922600,385000,5780,4913,1979,1998,0.428861788617886,71290,NA,"N",0.674713679848632,0.135536721957425,0.377897482638986,0.366636284658809
"316","15000US530330232011","N",54440.8790283203,"MM","",58.3715596330275,39.0537757437071,40.9982817869416,55.6511627906977,37.8333333333333,41.4779411764706,9,9,21,9,9,27,"C","BELLEVUE","O","AVERAGE/GOOD",1738800,3230500,33606,15740,1999,1999,0.428861788617886,71290,NA,"N",1.24996258249023,0.130668818940005,0.385040624159268,0.358947538337369
"317","15000US530330236011","N",50190.1495666504,"MM","original",64.0981308411215,64.9278350515464,60.6604584527221,65.3267326732673,64.2107795957652,60.2350472193074,4,11,28,4,11,31,"C","BELLEVUE","BR-ORT","AVERAGE/GOOD",2254200,1421000,18780,17544,1975,1990,0.396981132075472,66607,NA,"N",1.15236583405029,0.106491698784147,0.216492192074328,0.571584984246885
"318","15000US530330236011","N",50618.9375,"MM","original",66.62100456621,65.7425287356322,61.306040652734,67.7770491803279,65.4532304725169,60.8788355625492,4,11,29,4,11,39,"C","BELLEVUE","BR-ORT","AVERAGE/GOOD",2254100,2442900,22586,22412,2013,2013,0.396981132075472,66607,NA,"N",1.162210805,0.097379822349576,0.211392002194644,0.586215321572128
"319","15000US530330236011","N",52187.6918334961,"MM","original",62.3287037037037,63.6881472957422,60.0318051575931,61.5294117647059,62.9951783992285,59.8655109009719,0,11,28,3,11,29,"C","BELLEVUE","BR-ORT","AVERAGE",2351100,1000,7868,7868,1952,1977,0.396981132075472,66607,NA,"N",1.19822940449707,0.115548125713782,0.220145232874328,0.557297581278518
"320","15000US530330236011","N",55068.4793701172,"WW","original",53.7162162162162,59.7479954180985,58.8218785796105,56.5555555555556,58.9980897803247,58.5946722381823,1,6,28,1,13,28,"C","BELLEVUE","BR-ORT","AVERAGE/GOOD",2542200,169900,20574,11324,1991,1991,0.396981132075472,66607,NA,"N",1.26437228633789,0.131300559387251,0.246046279872493,0.515448627723207
"321","15000US530330236011","N",26977.2328491211,"MM","",61.5863636363636,60.2362385321101,58.4001718705242,60.251724137931,61.1529411764706,57.9952343129468,10,10,38,10,20,39,"C","BELLEVUE","PO","AVERAGE/GOOD",1228500,264100,7000,7000,1982,1992,0.396981132075472,66607,NA,"N",0.61939726621582,0.105023602462809,0.234800635211975,0.543477905457177
"322","15000US530330236011","N",52784.270324707,"WW","",57.9909090909091,62.0218642117376,59.5429553264605,60.1387096774194,61.2802303262956,59.1617454925529,0,6,28,1,12,28,"C","BELLEVUE","BR-ORT","AVERAGE",2351700,503700,19209,13391,1991,1991,0.396981132075472,66607,NA,"N",1.21192684665527,0.123928026993611,0.231477895940611,0.537452781982639
"323","15000US530330237001","N",40847.8627319336,"MM","original",86.9308755760369,73.6228571428571,56.9316877152698,86.1270903010033,71.8375486381323,56.2738501971091,0,3,12,1,3,18,"C","BELLEVUE","BR-CR","AVERAGE",1634800,669400,26920,26920,1980,1990,0.168642951251647,106389,NA,"N",0.937866928325195,0.083944000698213,0.180719827860224,0.649801795744562
"324","15000US530330237003","N",101512.969970703,"MM","original",61.0469483568075,52.1171067738232,41.6788990825688,59.6463768115942,48.6397849462366,40.4322824716267,0,9,51,4,14,60,"C","BELLEVUE","OLB","AVERAGE",2039900,4191900,39904,33918,1986,1990,0.145833333333333,66736,NA,"N",2.33073779052734,0.243098027381817,0.287335785287676,0.372254871790275
"325","15000US530330240001","N",83738.3276367188,"MM","original",55.4748858447489,51.3004587155963,42.9773509174312,56.1353846153846,50.5712971481141,43.0445696721311,1,10,46,5,14,53,"C","BELLEVUE","OLB","AVERAGE/GOOD",2519600,2630600,29576,29576,1978,1989,0.282201405152225,103287,NA,"N",1.92263200253906,0.227758003469161,0.301887740247598,0.377370695841518
"326","15000US530330237003","N",49244.7994689941,"MD","",62.013698630137,52.0838117106774,42.0504009163803,60.5838926174497,50.6494140625,41.594623089088,0,9,52,4,15,54,"C","BELLEVUE","OLB","GOOD",1010200,2377200,25862,16872,1980,1990,0.145833333333333,66736,NA,"N",1.1306605958081,0.231188260744911,0.288314176245211,0.385146523488067
"327","15000US530330237003","N",222808.241851807,"MM","one parking lot and street-facing side of property have abundant conifers; not interior",64.2477064220184,51.9770904925544,42.9212485681558,61.7028301886792,49.4129392971246,42.6912529550827,4,11,45,5,11,53,"C","BELLEVUE","OLB","AVERAGE",4585500,4377600,34768,34768,1980,1980,0.145833333333333,66736,NA,"N",5.11567723291749,0.237417476728304,0.294109654490136,0.371170449519824
"328","15000US530330237003","N",28597.2014465332,"MM","",62.1181818181818,52.3977011494253,41.835482946403,62.7456445993031,50.4192913385827,41.3201381509033,0,6,49,3,12,52,"C","BELLEVUE","OLB","AVERAGE",586700,2563700,29064,18800,1988,1990,0.145833333333333,66736,NA,"N",0.656591745212402,0.231495549534754,0.284841851498931,0.385043187297182
"329","15000US530330237003","N",57408.7714233399,"MM","",63.9447004608295,52.4663625997719,44.4987102321582,60.588424437299,50.7483443708609,44.000778614067,5,10,41,8,12,43,"C","BELLEVUE","OLB","AVERAGE",1187700,1729900,13100,13100,1977,1990,0.145833333333333,66736,NA,"N",1.31810539187988,0.224664489167538,0.299482195474363,0.380057374928755
"330","15000US530330228033","Y",397431.775299072,"LL","original",78.7162162162162,73.4266055045872,59.1359334671638,74.7044025157233,69.5208955223881,57.797537619699,3,34,68,18,52,69,"C","REDMOND","OV1",NA,12600200,18014200,122210,122210,1979,1985,0.589580686149936,42368,NA,"N",9.12503356086669,0.080090289714014,0.189253867340388,0.625941311685891
"331","15000US530330228014","N",157557.30380249,"MM","",61.8513513513514,58.5862068965517,57.4995700773861,55.8877005347594,57.1034188034188,56.7807276302851,16,27,50,21,27,64,"C","BELLEVUE","OLB","GOOD",6285700,4741200,67426,58372,1980,1992.5,0.435054773082942,76579,NA,"N",3.61751569530517,0.14429476644215,0.243033164549747,0.50210615315923
"332","15000US530330228014","N",82315.9434509277,"MM","",63.6849315068493,58.7888127853881,57.8589890867318,61.2395209580838,58.7593778591034,57.4126213592233,13,27,57,21,27,64,"C","BELLEVUE","OLB","GOOD/EXCELLENT",0,0,67500,42993,1999,2000,0.435054773082942,76579,NA,"N",1.8899740616333,0.132856042781184,0.242475197065457,0.515067916248325
"333","15000US530330234012","Y",379510.253997803,"MM","but lots of decid trees",60.5205479452055,59.132183908046,47.1379507727533,59.882226980728,56.2973782771536,46.8958094801924,0,23,136,5,57,136,"C","BELLEVUE","OLB",NA,15195200,16798800,200303,149131,1985.66666666667,1990,0.325015994881638,75625,NA,"N",8.71355543178956,0.116682170671984,0.225315051121503,0.528866233110715
"334","15000US530330234012","Y",154479.587982178,"MM","",57.2090909090909,60.105625717566,48.5525938664374,61.8677248677249,58.3883161512028,47.6631501472031,5,54,134,16,71,137,"C","BELLEVUE","LI","AVERAGE",6190100,2906100,46485,46485,1984,1992,0.325015994881638,75625,NA,"N",3.54685134007081,0.111012710734216,0.203593860196162,0.561868366873307
"335","15000US530330234012","N",126292.8046875,"MM","",64.6238532110092,59.044930875576,48.4295128939828,60.7821229050279,56.8501773049645,47.0505379034276,7,41,134,17,69,134,"C","BELLEVUE","OLB","AVERAGE",5139400,10527400,108640,83134,1984,1995,0.325015994881638,75625,NA,"N",2.899682795625,0.114854884583353,0.201460582347303,0.555235390248118
"336","15000US530330240004","N",4731.72174072266,"LP","",66.1697247706422,51.3512585812357,47.052480642386,65.344262295082,51.1521739130435,46.8522853957637,9,26,68,9,27,68,"C","BELLEVUE","O","GOOD",305500,425700,1625,1625,1946,2006,0.312621359223301,77868,NA,"N",0.108640331166992,0.054463961732132,0.424921129181781,0.363532689347226
"337","15000US530330240004","N",8651.42947387695,"LP","",68.0883720930233,50.4920091324201,46.502005730659,66.5396825396825,50.7473347547974,46.42166344294,9,26,67,9,26,69,"C","BELLEVUE","O","GOOD",526500,1409200,7530,5377,1969,1989,0.312621359223301,77868,NA,"N",0.198636820720215,0.055956219747213,0.431348600025188,0.355992576557224
"338","15000US530330323132","N",162786.730438232,"LP","warehouse",75.9136363636364,66.5896551724138,48.8146131805158,75.419689119171,61.72040302267,47.7718529340151,14,23,53,21,30,67,"C","REDMOND","MP","AVERAGE",2197900,9241800,82588,82588,1985,1985,0.23042304230423,69063,NA,"N",3.73758333086181,0.057519042640579,0.148332835486521,0.653711447987454
"339","15000US530330238041","N",39297.9999389648,"LP","",60.8842592592593,63.0927835051546,55.3721998851235,61.6835016835017,62.5990196078431,54.6999208234363,11,36,88,12,38,101,"C","BELLEVUE","O","GOOD",3337100,1000,10900,10900,1981,1991,0.270411985018727,53116,NA,"N",0.902282078598632,0.091762622751369,0.341033718606066,0.443780959416008
"340","15000US530330238011","N",48062.2834777832,"MM","steep; some conifer canopy",51.8663594470046,56.6387614678899,50.2928018353886,54.8498402555911,57.5375832540438,50.0633766233766,1,19,73,1,28,80,"C","BELLEVUE","O","AVERAGE",2609200,1015900,21024,14873,1970,1980,0.280943025540275,101625,NA,"N",1.1035100286499,0.125451116784606,0.369772166226372,0.380289601665727
"341","15000US530330238041","N",13846.3846130371,"MM","",65.7214611872146,65.0331050228311,57.7997705106139,65.2452107279694,64.2910994764398,57.5786439747461,12,37,106,14,37,114,"C","BELLEVUE","PO","GOOD",1026400,1540800,6712,5705,1988,1993,0.270411985018727,53116,NA,"N",0.317912990715332,0.082956452816113,0.332120710555763,0.467651995524058
"342","15000US530330237003","N",28977.2898254395,"MD","",62.0727272727273,65.7807118254879,55.2330848623853,63.241134751773,65.7803643724696,54.9387919463087,4,8,32,4,9,33,"C","BELLEVUE","BR-MO","GOOD",2020700,1000,4221,3453,1979,1989,0.145833333333333,66736,NA,"N",0.665318574392091,0.096410800576103,0.268586484922177,0.540639007165387
"343","15000US530330237003","N",27995.3386535645,"MM","",62.0601851851852,65.5974770642202,56.2614678899083,62.9035714285714,65.7194752774975,55.8772824919441,3,8,33,4,8,33,"C","BELLEVUE","BR-MO","AVERAGE/GOOD",2004200,1000,7696,6570,1979,1994,0.145833333333333,66736,NA,"N",0.642772975485841,0.093833614598386,0.265404173950926,0.546631050988133
"344","15000US530330237003","N",29652.406463623,"MM","",61.5806451612903,65.5617848970252,57.3869303525365,63.0428571428571,65.9407630522088,56.8522088353414,3,5,33,4,7,37,"C","BELLEVUE","BR-MO","GOOD",2053800,147200,9190,9190,1979,1990,0.145833333333333,66736,NA,"N",0.680819252404784,0.091966395731882,0.262860077699799,0.5504008074334
"345","15000US530330237003","N",30315.4237365723,"MM","",61.9315068493151,65.5247410817031,58.6464357286001,63.8892857142857,65.4364919354839,58.0779533886954,3,5,38,3,5,40,"C","BELLEVUE","BR-MO","GOOD",2163300,1000,9638,8674,1979,1984,0.145833333333333,66736,NA,"N",0.6960421289917,0.092957400342942,0.260547701897352,0.551616128329582
"346","15000US530330237003","N",32925.7653198242,"MM","",61.256880733945,64.9702517162471,59.8807813846596,63.8426573426573,65.3190854870775,59.1829105473965,0,5,40,3,5,43,"C","BELLEVUE","BR-MO","GOOD",2270600,1000,9226,8303,1979,1984,0.145833333333333,66736,NA,"N",0.755975571743164,0.092445517786351,0.25486111419401,0.558170223344891
"347","15000US530330234012","N",82941.5645751953,"MD","",61.8772727272727,52.9345579793341,46.9429308861486,55.4945355191257,48.979274611399,46.2265779092702,3,10,60,3,18,63,"C","BELLEVUE","LI","AVERAGE/GOOD",1785900,4864400,38952,31930,1990,1990,0.325015994881638,75625,NA,"N",1.90433832264648,0.141355647121621,0.317882199787256,0.441123894518965
"348","15000US530330234012","N",38348.6273193359,"MM","",73.7990654205608,53.5200458190149,49.300803673938,72.5767918088737,52.853228962818,49.1873845341779,0,13,61,0,18,61,"C","BELLEVUE","LI","LOW/AVERAGE",791600,741600,6456,6456,1969,1986,0.325015994881638,75625,NA,"N",0.880484483251952,0.164599101172001,0.277738069206057,0.475580316297812
"349","15000US530330235002","N",90763.4767456055,"MM","",47.4705882352941,58.2858783008037,52.0140280561122,50.9939024390244,59.6079335793358,50.7601230138391,30,48,64,31,49,69,"C","BELLEVUE","O","AVERAGE/GOOD",3363200,2496200,36269,32129,1998,1998,0.174259681093394,90625,NA,"N",2.0839294260791,0.10401418837157,0.246023119737991,0.517098609387685
"350","15000US530330234012","N",100457.663360596,"MD","wetland nearby?",52.5898617511521,60.0933179723502,52.8567335243553,55.7431693989071,60.5121527777778,51.5638930163447,27,48,66,30,51,69,"C","BELLEVUE","LI","AVERAGE/GOOD",1267500,7142700,47880,34881,1985,2005,0.325015994881638,75625,NA,"N",2.30650795075928,0.112552097167556,0.236709245888972,0.533832371477555
"351","15000US530330228033","Y",1193061.45339966,"MM","original",67.6168224299065,54.4285714285714,56.1485091743119,55.2483311081442,53.1235457063712,56.1141868512111,0,1,31,0,13,65,"C","REDMOND","OBAT","AVERAGE/GOOD",38172900,53785800,544529,500977,1995,1995,0.589580686149936,42368,NA,"N",27.3926909700562,0.14373404500773,0.271113027663751,0.457459934384805
"352","15000US530330228033","N",176630.967468262,"LL","",59.7397260273973,61.8774341351661,57.5144657691206,62.3930481283422,61.3483050847458,56.9078431372549,0,2,38,0,2,42,"C","REDMOND","OBAT","AVERAGE/GOOD",5652400,1967700,73018,70851,1988,1990,0.589580686149936,42368,NA,"N",4.0554470130713,0.088379525979997,0.289637203359477,0.521173454199393
"353","15000US530330228033","N",307683.294586182,"MM","original",55.5275229357798,62.1320321469575,56.8971641363506,59.7714285714286,64.1804281345566,55.8739301411057,1,2,19,2,16,49,"C","REDMOND","OBAT","AVERAGE",9845700,5988200,95174,91390,1990.5,1992.5,0.589580686149936,42368,NA,"N",7.06440844369874,0.062693457622677,0.293517010657505,0.54867176824734
"354","15000US530330228033","N",133000.767791748,"MM","",58.3364055299539,63.0331050228311,57.0856733524355,58.0616246498599,63.0308641975309,55.8459614903726,2,16,24,2,16,24,"C","REDMOND","OBAT","AVERAGE",4255500,3095300,43792,41432,1991,1991,0.589580686149936,42368,NA,"N",3.05369762849853,0.064627328918279,0.308164448836166,0.532171380517305
"355","15000US530330228033","N",114307.610229492,"MM","",60.6284403669725,62.9747416762342,57.0329229888348,60.6628571428571,62.4865831842576,55.9344096871847,6,16,26,11,16,26,"C","REDMOND","OBAT","AVERAGE",3657500,1000,17069,17069,1991,1991,0.589580686149936,42368,"20M","Y",2.62450273086914,0.067631950386436,0.310914525972713,0.524663842401628
"356","15000US530330228033","N",439007.910583496,"MM","",59.9539170506912,59.6071019473081,55.2484952708512,61.4473161033797,58.7501789549034,53.5599464166108,6,16,26,12,18,39,"C","REDMOND","OBAT","AVERAGE/GOOD",14048000,24733800,423699,218695,1994,1994.5,0.589580686149936,42368,NA,"N",10.0796216269971,0.095464232617199,0.305994410449142,0.494906553684573
"357","15000US530330228033","N",716519.035491943,"MD","",58.4520547945205,57.5315005727377,52.8406088454911,57.241134751773,55.3713136729223,51.8067913174296,0,11,18,6,16,29,"C","REDMOND","OBAT","AVERAGE/GOOD",22929100,65171000,482710,456671,1991,1991,0.589580686149936,42368,NA,"N",16.451277054895,0.124692750591388,0.317998385193281,0.460228861203411
"358","15000US530330228033","N",132994.638641357,"LL","",61.0733944954128,52.3493150684931,49.5206896551724,58.9213483146067,51.3724624889673,50.407648087978,0,9,18,0,11,30,"C","REDMOND","OBAT","AVERAGE",4256000,3505200,45109,43906,1991,1995,0.589580686149936,42368,NA,"N",3.05355690320556,0.143460764390086,0.329049433463483,0.420123110195695
"359","15000US530330228033","N",946680.36932373,"LL","",58.5437788018433,51.5938215102975,52.636676217765,54.2561151079137,51.7634782608696,52.7060558395596,0,0,30,0,2,33,"C","REDMOND","OBAT","AVERAGE",30298500,10994200,378313,362811,1988,1990,0.589580686149936,42368,NA,"N",21.7357812796728,0.152619704671992,0.30077172597434,0.426147664003873
"360","15000US530330228033","N",721361.598236084,"MD","",39.2557077625571,40.8901601830664,47.414466130884,39.7302839116719,44.5342804200124,48.5439168534746,0,0,10,0,0,29,"C","REDMOND","OBAT","GOOD",23072900,24198900,622791,248347,2007,2007,0.589580686149936,42368,NA,"N",16.5624622955005,0.185109688637305,0.29904860636877,0.379937634213969
"361","15000US530330228033","N",774642.488555908,"HH","",46.981220657277,47.032,47.9503871522799,46.8044871794872,48.5635566687539,49.1307486079604,0,0,17,0,1,33,"C","REDMOND","OBAT","AVERAGE",24784900,35528000,532531,338901,1986,1994.16666666667,0.589580686149936,42368,NA,"N",17.7857915372436,0.174579231502064,0.319711632208498,0.39208701732101
"362","15000US530330228033","N",1268011.82568359,"MD","original",63.2181818181818,45.7634902411022,46.3908309455587,47.1,43.7111995451961,47.3034321372855,0,0,20,0,7,26,"C","REDMOND","OBAT","AVERAGE/GOOD",40584400,84078300,837703,657399,2000.5,2002,0.589580686149936,42368,NA,"N",29.1135515176952,0.193383469484001,0.328969178658083,0.367130771652508
"363","15000US530330228033","N",399501.671661377,"MD","",37.3045454545455,43.0011441647597,45.556352165185,41.0570866141732,45.070771408351,46.0951644954736,0,0,15,0,0,21,"C","REDMOND","OBAT","AVERAGE/GOOD",12790900,30617700,754188,304248,2003,2003,0.589580686149936,42368,NA,"N",9.17255838134522,0.194698216465215,0.3148139690539,0.373395015551793
"364","15000US530330228033","N",1101822.10852051,"MD","",46.1627906976744,38.4914089347079,41.9375179134422,38.2408963585434,38.7814645308924,42.5397538581754,0,0,19,0,3,27,"C","REDMOND","OBAT","AVERAGE/GOOD",35256900,34853700,403766,384108,1996,1996,0.589580686149936,42368,NA,"N",25.2978356116309,0.2246998721722,0.310555952208835,0.336425318184221
"365","15000US530330228033","Y",1477511.1008606,"MD","original",74.958904109589,71.9404352806415,60.9323782234957,72.5240443896424,66.7245762711864,55.0939195509822,0,22,32,22,24,55,"C","REDMOND","OBAT",NA,47227700,170498800,2774839,1157534,2008,2008,0.589580686149936,42368,NA,"N",33.9236548757594,0.073699471360966,0.270999699436,0.55248436772532
"366","15000US530330228033","N",268882.598083496,"MD","original",71.0691244239631,72.1748571428571,61.3292192881745,74.1724137931034,70.2530120481928,59.5084474885845,2,10,37,2,16,47,"C","REDMOND","OBAT","GOOD",8595800,22903500,269006,194054,1973,1995,0.589580686149936,42368,NA,"N",6.17354445199707,0.052367939047441,0.260456157745009,0.595560641994835
"367","15000US530330323132","Y",1266153.41921997,"MM","original",48.6227272727273,39.0332568807339,37.1183042108278,41.0503067484663,37.5694372741353,33.3975881600585,0,1,23,1,2,57,"C","REDMOND","BP","GOOD/EXCELLENT",19438400,79913700,598159,447098,2001.85714285714,2001.85714285714,0.23042304230423,69063,NA,"N",29.0708825052905,0.038609259530729,0.263823329050506,0.587548181810343
"368","15000US530330237001","N",101398.1328125,"MM","original",53.2602739726027,49.5074285714286,53.1596325007178,50.2857142857143,48.6902268760907,53.1293383270911,3,8,24,6,11,27,"C","BELLEVUE","PO","GOOD",3548900,340500,18144,16864,1988,1993,0.168642951251647,106389,NA,"N",2.328101129375,0.215165470290395,0.228203291374882,0.438258699921541
"369","15000US530330237001","N",35954.5313415527,"MM","original",51.5093457943925,49.7574370709382,53.2126865671642,51.2762237762238,49.8423645320197,53.1181793984562,3,8,25,3,8,26,"C","BELLEVUE","PO","GOOD",1258400,2193700,18144,16864,1988,1995,0.168642951251647,106389,NA,"N",0.82551603960205,0.221526614446423,0.215284904906628,0.446392587638855
"370","15000US530330237001","N",37843.0935668945,"MM","original",42.1590909090909,45.2831050228311,50.914367816092,43.020618556701,45.9534653465347,51.0871644964124,3,8,24,4,8,25,"C","BELLEVUE","PO","GOOD",1325600,2126500,18144,16864,1988,1995,0.168642951251647,106389,NA,"N",0.868877428295898,0.24067441799035,0.230731386257176,0.407767759659071
"371","15000US530330237001","N",40706.6262817383,"MM","original",38.6558139534884,45.1773455377574,50.9305396096441,40.9826989619377,46.1437007874016,50.8436421555615,4,8,24,4,8,25,"C","BELLEVUE","PO","GOOD",1426400,2168900,20027,18290,1988,1995,0.168642951251647,106389,NA,"N",0.934624139428711,0.246839881859819,0.226790953122582,0.408142277480159
"372","15000US530330237001","N",56107.0630493164,"MM","original",48.6384976525822,49.6877152698048,52.9337539432177,47.8534201954397,50.0597302504817,52.5532862005761,4,8,25,4,8,27,"C","BELLEVUE","PO","GOOD",1963500,3103300,27016,24792,1988,1995,0.168642951251647,106389,NA,"N",1.2882181676123,0.228142702065728,0.215358521701725,0.442266248675097
"373","15000US530330237003","N",34672.008605957,"MM","",61.5251141552511,65.0171624713959,61.175272518646,63.9446366782007,65.2909632571996,60.5461333333333,0,6,43,3,6,44,"K","BELLEVUE","BR-MO",NA,0,0,0,0,NA,NA,0.145833333333333,66736,NA,"N",0.796069317592773,0.091641105991599,0.254588749762098,0.559266463951703
"374","15000US530330228033","N",663195.773986816,"MM","original",76.8181818181818,68.5349369988545,60.4676032110092,69.6560402684564,65.7282678686413,57.5163865546218,0,10,62,0,15,62,"C","REDMOND","OBAT","AVERAGE",21346200,6641500,233035,233035,1966,1967.75,0.589580686149936,42368,NA,"N",15.2269749707373,0.086734222110084,0.241164618188934,0.567568226243118
"375","15000US530330228033","N",349529.199279785,"MD","original",69.3440366972477,69.2391304347826,55.518082663605,69.7617021276596,64.2106824925816,54.1739328920338,0,7,40,0,8,51,"C","REDMOND","OBAT","GOOD",11179800,35134700,688327,247238,2007,2007,0.589580686149936,42368,NA,"N",8.02519041546386,0.112312752034705,0.23965420569262,0.540127196516879
"376","15000US530330228033","N",170152.650024414,"MM","original",72.4954545454545,69.6381502890173,61.8178950387152,70.3770053475936,68.2782534246575,59.4964312084667,2,2,40,2,10,51,"C","REDMOND","OBAT","AVERAGE/GOOD",5461000,17772900,164863,122100,1998,1998,0.589580686149936,42368,NA,"N",3.90670484456055,0.050625885945864,0.279562389152643,0.58022468872301
"377","15000US530330228033","Y",663041.16317749,"MM","",73.6363636363636,65.7557603686636,55.4912582401834,67.3765323992995,63.5274652547981,52.4269925611052,6,9,44,6,17,55,"C","REDMOND","OBAT","AVERAGE/GOOD",21219700,85973000,1131804,561248,2000,2000,0.589580686149936,42368,NA,"N",15.2234251065552,0.119963751632644,0.236241029629738,0.535469100835033
"378","15000US530330323091","Y",197026.388336182,"MM","NO TREES",76.6788990825688,69.9588100686499,60.3616289073702,73.4513715710723,66.78125,57.4784700505172,1,4,59,4,7,68,"C","REDMOND","MP","AVERAGE",2791500,7648500,75018,75018,1987.33333333333,1990,0.501974055273548,99500,NA,"N",4.52372587619874,0.056522490574251,0.281564486940205,0.552554211204457
"379","15000US530330323091","Y",135862.431182861,"MM","NO TREES",79.7636363636364,70.135632183908,59.2343839541547,77.5425531914894,66.8173322005098,56.7634671890304,1,7,59,4,7,66,"C","REDMOND","MP","AVERAGE",950900,3582200,44403,44403,1984,1990,0.501974055273548,99500,NA,"N",3.11940141995849,0.062635579194318,0.279457371301967,0.548830249886338
"380","15000US530330323092","N",6517.44702148438,"MM","",65.9154929577465,64.1461449942463,54.4721903669725,66.258064516129,63.9090909090909,54.2593107281823,7,43,106,7,52,113,"C","REDMOND","TSQ","AVERAGE",455300,256700,5300,5300,1986,1986,0.441783345615328,97782,NA,"N",0.149640583613281,0.077811411685019,0.21070557277212,0.580484208381037
"381","15000US530330323092","N",11373.0642700195,"LP","",71.2454545454545,67.295871559633,55.2421113023523,71.0155642023346,66.82,54.8309085918199,10,41,106,10,57,109,"C","REDMOND","TSQ","AVERAGE/GOOD",783800,1000,3210,3210,1978,1985,0.441783345615328,97782,NA,"N",0.261125555639648,0.065037090972091,0.218764742446892,0.588812889888335
